artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Beyond,喜歡你,58kMmqDaXOjoA5lbG0FSZH,25,0.781,0.448,330000,0.454,0.00202,0,0.915,-14.347,1,0.035,151.917,4,0.375
Gina G,Ooh Aah... Just A Little Bit - Eurovision Version,5KsGeqTJgJMAWuyTZ5WmMn,32,0.341,0.651,182333,0.938,0.0243,1,0.0261,-6.691,1,0.0339,130.958,4,0.943
Shlomo Artzi,שניים,6fAnaNfu57Rcn3JoU30aEB,28,0.615,0.771,218707,0.42,9.61e-06,6,0.0989,-6.696,0,0.0291,96.018,3,0.441
Dean Martin,Ain't That A Kick In The Head,3ZpTyU4mF3PR9jLpFA3AAC,50,0.458,0.661,145800,0.311,0.0,4,0.233,-9.549,0,0.0701,132.008,4,0.702
Os Paralamas Do Sucesso,Lourinha Bombril,3eUOVnvVw9ntGUqJmHKF1J,37,0.0194,0.615,158933,0.907,5.59e-05,7,0.279,-9.234,1,0.042,168.459,4,0.8
Yaşar,Gel Benimle,3uIIQaHIV0cOOmBtitN0BX,44,0.146,0.707,263907,0.477,0.0,1,0.266,-7.665,0,0.0395,99.05,4,0.0672
Ümit Sayın,Gül Beyaz Gül,4St0HZHB0eRyqLKzEj48LT,49,0.325,0.311,238189,0.621,0.0,9,0.0876,-5.972,1,0.0561,199.999,4,0.361
Sezen Aksu,İki Gözüm,5EJXZOxyPZ4wg7WJwiZDMZ,46,0.859,0.36,252227,0.478,0.0,5,0.0889,-6.313,0,0.0433,101.121,1,0.463
Zazie,Zen,5WGQYYrk9ITIT3PEOjtTBY,43,0.0896,0.681,233133,0.709,3.8e-06,7,0.0351,-7.756,1,0.0515,89.9,4,0.726
Los Auténticos Decadentes,Corazón - Remasterized 2001,6SyQSl0pIpARrRDSvet4sN,50,0.441,0.708,284413,0.796,0.0,7,0.0661,-6.694,1,0.0484,90.331,4,0.894
La Bouche,Do You Still Need Me,78WIoeidR8dgwGGrxCx6Am,22,0.201,0.45,219667,0.541,0.0,2,0.0792,-8.13,1,0.03,182.542,3,0.569
Anu Malik,East Aur West India Is the Best,6681z5exNZcmDuu59uvhKL,27,0.0217,0.722,425013,0.865,0.0,9,0.193,-12.365,1,0.101,125.681,4,0.329
Kelly Chen,風花雪,68uSdL8Qf3MKiJDR7cfhNx,22,0.703,0.4,245267,0.572,0.0,4,0.308,-7.106,1,0.0297,169.905,4,0.306
Marisa Monte,O Xote Das Meninas / Asa Branca / Hino A São José - Ao Vivo,6Yj73iWs3fCdd0DPXY9dWJ,34,0.25,0.349,293587,0.868,0.0,2,0.915,-7.825,1,0.131,115.983,4,0.445
Mina,Volami nel cuore,7H1UeNqmJlXRgLCbo7xO6k,36,0.0809,0.524,219040,0.559,0.0025,2,0.0933,-7.784,0,0.034,84.823,4,0.327
O Quarteto,Banho de Cheiro / Frevo Mulher,7oPCARBYgPvBoEQbsdw6tW,37,0.855,0.381,238587,0.821,0.0,0,0.722,-5.95,1,0.044,155.425,4,0.841
Rmb,Spring 1996 - Video Mix,0woKJf9JmTwjS69OebfYyw,40,0.00272,0.47,205133,0.725,0.139,4,0.221,-10.141,0,0.0471,164.881,4,0.264
Brother Love,Ruketekete Te Mamae / Ever Loved A Women,1iAdRb0TLjKsUKqXSdYMuu,36,0.0767,0.826,320520,0.822,0.0,9,0.0501,-5.991,1,0.0365,102.583,4,0.726
Extremoduro,Sucede,3qwi91kUb1BJ62DRTfcqv8,46,0.0584,0.519,187333,0.967,3.26e-05,4,0.479,-2.111,0,0.0682,151.673,4,0.541
Postgirobygget,En Solskinnsdag,4Hd5t36BUvthvHUW0uLleb,53,0.411,0.785,186413,0.436,0.0,10,0.107,-9.802,1,0.0433,120.103,4,0.734
Mile Kitic,Kraljica trotoara,5WmlJtuTDpv5RpfK8oK1K8,26,0.354,0.701,240160,0.638,0.000158,6,0.0946,-8.944,0,0.0293,140.014,4,0.912
Ryszard Rynkowski,Wypijmy za Błędy,6REHzs9kgKFAFQdtag9lNO,35,0.0438,0.881,292373,0.401,3.45e-05,4,0.0872,-11.507,0,0.0364,111.968,4,0.83
Selda Bağcan,Yaz Gazeteci Yaz,6YixzDiJA4asJwEcY7xUdI,34,0.977,0.715,166400,0.339,0.0166,4,0.2,-19.189,0,0.284,93.658,4,0.366
Todos Tus Muertos,Gente Que No,6z9exPeXCP5ArkqgHIsWaF,34,0.0311,0.728,255867,0.544,4.62e-05,2,0.105,-9.96,1,0.174,98.703,4,0.759
Savage Garden,I Want You - Hot Radio Mix,7DcYFPS01D2gipUzULqYy3,31,0.243,0.744,212907,0.942,1.31e-06,7,0.588,-3.618,1,0.0355,124.028,4,0.506
DJ Bobo,Pray,3HRDOJuy6OjGZrm09VB6ip,38,0.108,0.668,233333,0.851,5.59e-05,8,0.393,-9.185,1,0.042,138.013,4,0.738
Nakatomi,Children Of The Night - Radio Edit,3kgJepRrGMc5nq4LbtFg2B,47,0.00203,0.591,246107,0.894,0.000159,2,0.0833,-6.236,1,0.0651,171.389,4,0.646
Linda,Ворона,3w5aTkGDmXRlQNbLvXixLd,22,0.00235,0.652,332852,0.704,0.0123,8,0.645,-11.224,1,0.0691,97.956,4,0.65
Los Auténticos Decadentes,Gente Que No (with Todos Tus Muertos) - Remasterized 2001,57wJmgTN0MEY2QoVB7AOK0,38,0.0303,0.726,253173,0.601,7.93e-06,2,0.0656,-8.213,1,0.18,98.744,4,0.757
You Am I,Purple Sneakers,5bylaCp22328sFwlzLNC0n,38,0.00733,0.404,210707,0.767,0.000892,4,0.142,-7.722,1,0.0541,139.545,4,0.275
Лицей,Осень,6ZtgjXfyQz5CFFW8gOw0Ou,23,0.112,0.653,270160,0.717,0.0,11,0.0892,-10.787,0,0.0287,131.87,4,0.791
O Rappa,Hey Joe - Participação especial de Marcelo D2,0ttQ1PzKUy2QJXlnBFecZ7,40,0.0185,0.729,265600,0.698,2.16e-06,11,0.275,-6.776,0,0.0664,81.925,4,0.753
Whigfield,Sexy Eyes - Single Version,10orskJZtW5o2OChflgwr1,39,0.0228,0.612,241554,0.868,0.00883,11,0.35,-9.869,1,0.0316,130.692,4,0.535
Raul Di Blasio,El Día Que Me Quieras,1HnFFLMqRRiifNrO3rNyUm,26,0.559,0.218,363187,0.32,0.877,0,0.107,-12.106,1,0.0366,80.271,4,0.0576
Los Auténticos Decadentes,El Murguero - Remasterized 2001,1QdnqZjFkVBVXvbaamkYCd,41,0.00748,0.543,321533,0.703,0.0,9,0.339,-8.273,1,0.0812,115.193,4,0.645
JX,There's Nothing I Won't Do - Original Edit,22RGeL5eCVCCXeTDZLzYdC,40,0.00096,0.614,270333,0.972,0.152,2,0.108,-7.559,1,0.04,134.619,4,0.698
Giao Linh,Đường tình đôi ngả,2jCpS5IdAXdDnUeUfhXhOu,20,0.569,0.533,269133,0.397,0.0,4,0.0733,-12.266,0,0.0288,75.256,4,0.476
Los Ex,La Corbata de Mi Tío,3FPFhG6jDYBn3jp1Qcgped,38,0.0139,0.537,187267,0.845,0.00033,5,0.285,-6.156,1,0.0466,146.88,4,0.689
Powderfinger,Daf,4itLOfCbRg1kBxqCyPYpzu,38,0.00345,0.564,210493,0.786,6.92e-05,2,0.105,-7.153,1,0.0277,106.105,4,0.399
Jacky Cheung,你的名字我的姓氏 - Live,5Qvc00va27B4uP915U1P6q,23,0.602,0.414,346427,0.312,0.0,6,0.358,-13.982,1,0.0566,78.909,4,0.336
Fafá de Belém,Vermelho,6rp8AF9qugShp8AdkWaE08,37,0.608,0.513,418656,0.632,0.0,2,0.106,-8.623,1,0.0392,83.179,4,0.802
Hariharan,Manasuna Mansuga,03puqRZHmxyRgX2c1onu84,28,0.279,0.411,429184,0.256,3.86e-06,2,0.08,-15.704,1,0.0992,175.705,4,0.213
Nut Meria,ขอโทษที่กวนใจเธอ,243gd8TCRrT78WEAp4nQUC,29,0.332,0.784,233747,0.608,0.0,0,0.331,-4.007,1,0.0275,117.063,4,0.372
Marisa Monte,Magamalabares,3bU8J2ePgFjbBke8oFa8HN,33,0.0829,0.468,215827,0.656,0.0268,6,0.225,-10.909,1,0.0365,115.455,4,0.723
Zazie,Un point c'est toi,4F0VQWS8GDhJywfeQpca2v,42,0.0376,0.701,210360,0.88,0.0014,11,0.066,-6.117,0,0.0387,110.977,4,0.827
Francesco Guccini,Cirano,4TvXV9Adc1schud1QDwnZe,43,0.694,0.523,400933,0.448,0.0,11,0.0624,-12.471,1,0.055,74.735,4,0.211
S. P. Balasubrahmanyam,Prema Prema,5PDx7sVGIIdAlKhdSiUnUj,28,0.0447,0.658,340000,0.582,0.0,6,0.312,-10.314,0,0.0793,93.001,4,0.369
Dany Brillant,Quand je vois tes yeux,02XP1MPUox6QwwJedwGfEc,36,0.29,0.703,237440,0.855,8.77e-06,8,0.0791,-5.932,1,0.0547,136.478,4,0.962
2 Brothers On The 4th Floor,Fairytales,05WDrfaQLOUVmxdrPP7lu3,37,0.0189,0.517,210141,0.905,0.887,1,0.0894,-5.476,1,0.0364,168.037,4,0.112
Jota Quest,Encontrar Alguém,0c8GzzMZ2ua7ybYhZvp9wX,40,0.142,0.774,223867,0.842,0.0,6,0.318,-6.424,0,0.0824,110.412,4,0.798
Geraldo Azevedo,O Amanhã é Distante (Tomorrow is a Long Time),0juheqEyYVdPyL8aV7FHrS,39,0.836,0.459,215813,0.445,0.0,11,0.394,-8.756,1,0.0299,101.669,4,0.438
Raul Di Blasio,Hasta Que Te Conocí,0zUwyrm0jfNFGwhcXPt9wG,23,0.333,0.505,422093,0.524,0.106,2,0.0703,-9.666,0,0.0279,107.243,4,0.157
Melina Kana,Erima Kormia,1umD3SPY4CtjiFKkJoY2ri,30,0.458,0.743,246893,0.433,0.000461,9,0.0832,-12.902,1,0.031,108.598,4,0.731
Dimitris Mitropanos,Panta Gelastoi,2XxohUpuoS8uVAsGQnmAME,25,0.517,0.646,234640,0.422,0.0,6,0.0952,-11.014,0,0.0307,143.809,4,0.774
Antonio Rios,Amigo Mio,5CJvAYIPLxiCemVvWZrIg3,36,0.0966,0.582,252133,0.755,0.000231,6,0.0511,-7.082,0,0.0357,201.194,4,0.847
Beau Sunita,พรุ่งนี้ (จะไปกับเธอ),5n8ZiSMsWM5AaOTgDjk3jX,34,0.402,0.704,280213,0.883,0.0,7,0.319,-3.266,0,0.0454,117.65,4,0.305
Salsa Kids,Oye Niña,1R0uh2EOWgOiQPL5jAMBuN,27,0.485,0.578,285127,0.666,3.57e-06,0,0.0502,-7.226,1,0.0321,175.083,4,0.872
Djavan,Sorri (Smile),1ks3CLSMOCl1s0mg0gTwbv,37,0.958,0.416,199093,0.0439,0.00594,6,0.103,-19.32,0,0.0376,103.751,3,0.249
Os Morenos,Teu Charme,2K96QzDf2fC3vtaO3lJpCr,42,0.7,0.616,275067,0.41,0.0,7,0.0882,-11.386,1,0.0322,122.72,4,0.342
Nando Boom,Amor En El Teléfono,2XblBzYNESJdDOcMRBg9Wd,20,0.135,0.939,264840,0.375,0.0,11,0.0759,-14.218,0,0.175,99.987,4,0.815
Al Hudson And The Partners,You Can Do It,3yUe3Ix5dLkqpPJpPOJnms,38,0.122,0.939,210067,0.498,0.0,8,0.0731,-9.501,0,0.0528,116.253,4,0.882
Slayer,Gemini,5MiiXGf3qfyOPf1C2fmAo9,33,4.04e-05,0.362,292960,0.957,0.334,1,0.13,-5.859,1,0.0906,116.213,4,0.383
Hariharan,Malargaley Malargaley,62vYuJH6RHDPFsVwlHfM8j,32,0.312,0.488,436632,0.139,5.94e-06,9,0.0719,-21.121,1,0.149,87.865,4,0.165
Tarzan Boy,Promienie,6sRHvMSPa6EXv2Y95aMNsB,31,0.000964,0.652,248240,0.891,2.56e-06,9,0.234,-3.766,0,0.0353,141.008,4,0.896
Marilyn Scott,Bird Of Beauty,7DbPNOvDPFPF5FCIQjZr6I,30,0.4,0.544,270747,0.673,0.000194,11,0.108,-11.39,0,0.0399,100.556,4,0.316
Eifo HaYeled,רק בשביל לקבל חיבוק,7d8avMtsDuLVgrIoea2a0E,28,0.0569,0.499,199653,0.578,0.0116,7,0.225,-8.262,1,0.0241,78.101,4,0.413
Babasónicos,Viva Satana,0loEmNQULerxi9kzWW2g6L,37,0.0731,0.393,231387,0.869,5.59e-05,6,0.426,-7.827,0,0.0486,152.337,4,0.653
Los Auténticos Decadentes,El Gran Señor - Remasterized 2001,0qG8GWcYpMuUjfmaNv7ZNt,44,0.366,0.631,202960,0.676,0.0,6,0.1,-5.384,0,0.0965,184.02,4,0.962
SKY WU,心上沒有心,1ucoFmavtL9KkSyIoX2yQf,25,0.782,0.494,273107,0.378,0.000136,11,0.31,-8.15,1,0.0296,131.875,4,0.29
Zé Ramalho,O Trem das 7 (Ao Vivo),31SrY3oUi92VsfYOg3ymgG,38,0.736,0.393,190147,0.451,0.0,4,0.884,-9.946,1,0.0322,124.004,4,0.411
"No hagas el indio, haz el cherokee",Cherry Coke,58ZQM47DpUEfYMIutw6yjk,32,0.0267,0.657,249800,0.757,0.248,5,0.0486,-11.229,0,0.0338,159.908,4,0.754
Wu Bai,愛情的盡頭,6rIc7WSW4ZY7E32cpazFEp,29,0.079,0.606,375907,0.732,0.0,9,0.151,-6.155,1,0.0311,126.613,4,0.668
Marisa Monte,Give Me Love (Give Me Peace On Earth) / Músicas Incidentais: Me And Bobby McGee / It Ain't Over 'Til It's Over - Ao Vivo,7ro8uDDyafLGUgQHLgDrFO,35,0.218,0.359,249733,0.811,0.0,9,0.927,-8.253,1,0.0783,180.006,4,0.452
Kaliber 44,Plus i minus,0U8xg1N9y7haY8V6R1FRUJ,39,0.0366,0.432,295320,0.529,0.000159,1,0.138,-8.807,1,0.137,80.91,4,0.35
Notis Sfakianakis,Den Se Hriazome,0dheZ2gCidjm0fmra9YIMI,23,0.636,0.524,210000,0.364,0.0,9,0.0935,-10.263,0,0.0291,129.023,4,0.451
Los Tres,Dejate Caer - Unplugged Version,12J5Y7Ep2WgK91vtop1HHX,41,0.41,0.657,209093,0.472,0.000328,4,0.717,-11.59,0,0.0285,114.439,4,0.741
蘇慧倫,被動,1CF7cK2JzMJUTXBvXfr4s9,25,0.142,0.731,221227,0.481,0.0,4,0.126,-6.583,1,0.0339,121.778,4,0.384
Doc Gyneco,Passement de jambes,1ZdHO9jSUWXYQlfutlxNeD,39,0.13,0.704,235800,0.741,0.0,7,0.372,-5.618,1,0.211,172.694,4,0.551
Þorkell Sigurbjörnsson,Heyr himnasmiður,2SdnaCKaaKz5nY9hhpBNGi,19,0.989,0.155,167927,0.0867,0.00251,9,0.108,-25.611,0,0.0337,54.773,4,0.147
Doc Gyneco,Ma salope à moi,2Y3SdvPMWj3ZtOJBfDnAud,40,0.206,0.768,252333,0.599,0.000462,0,0.0704,-9.582,1,0.0613,132.806,4,0.795
Patricio Rey y sus Redonditos de Ricota,Luzbelito y las Sirenas,2ybNy7okIb11z8czxvxoEg,45,0.000356,0.545,246267,0.74,0.00286,9,0.206,-8.538,1,0.0263,82.081,4,0.687
A. Aallon Rytmiorkesteri,Muisto vain jää,3u2Z3dJgAlv0lZ1S7Fx6ZP,21,0.445,0.553,157067,0.694,0.0154,9,0.262,-7.567,1,0.0321,128.187,4,0.573
Raptor,อย่าพูดเลย,4p5y8Pey8mOR6wpUusHCZH,37,0.763,0.713,210267,0.289,0.0,5,0.118,-14.34,1,0.031,78.7,4,0.453
James Brown,Try Me,7bFfjakySYhojqSPrAPtc3,42,0.932,0.669,153707,0.222,0.0,0,0.34,-15.169,1,0.0291,101.369,3,0.653
Caiphus Semenya,Matswale,02K5XlJn5JI06LCHymT8jN,22,0.517,0.796,343067,0.498,0.00114,6,0.12,-12.481,1,0.129,99.609,4,0.684
Los Mirlos,Pideme la Luna,0rNGHPTBNL4D0koH7bYiVI,33,0.309,0.795,193093,0.587,0.0,0,0.0658,-7.939,1,0.0464,99.482,4,0.94
Ethnix,היא לא תשוב (הבלדה על עמליה וגל),11xqZEsrLKA8jW0rxvHpY6,28,0.0143,0.595,211133,0.755,0.0,2,0.0609,-6.048,1,0.0242,94.946,4,0.559
Iggy Pop,Real Wild Child (Wild One),1HuNpitcfOtltt8qHfXSYZ,23,0.0204,0.592,220867,0.913,0.141,4,0.197,-7.968,1,0.0306,146.205,4,0.967
Milano,Bara Bara,3LlB8QlKpEcEn64SMceQXT,31,0.0112,0.829,237680,0.714,4e-06,11,0.585,-6.783,0,0.0674,144.81,4,0.965
Yaşar,Kör Bıçak,47RWebcm3DR0l1zguaaxtY,41,0.383,0.46,285627,0.493,0.0,5,0.125,-7.429,0,0.0315,169.937,4,0.132
Diomedes Diaz,"Parranda, Ron Y Mujé",4CFP9qwpaGYkbY6LChYSVv,24,0.27,0.616,326800,0.655,1.48e-06,7,0.193,-6.709,1,0.0501,131.743,4,0.925
Drängarna,Jösses Lilla Flicka,4HKXU4mPMwmSSdlOavHceQ,49,0.155,0.769,198960,0.758,0.0,5,0.201,-7.442,1,0.0403,128.053,4,0.922
The Nolans,I'm in the Mood for Dancing,5ZfCBpUOj3guBzjQIsDhIr,30,0.373,0.451,198600,0.73,4.4e-06,9,0.439,-9.828,1,0.0483,210.654,4,0.879
Doc Gyneco,Nirvana,7aVlhDQNBEDVye653bUDeF,41,0.077,0.601,338133,0.603,0.000233,6,0.107,-9.835,1,0.15,177.056,4,0.444
Doc Gyneco,Dans ma rue - High for the Chronic !,3DTl0VOkyprQN95ljYlHDj,39,0.00215,0.736,241080,0.583,0.0,11,0.057,-7.977,0,0.0497,92.521,4,0.529
Patricio Rey y sus Redonditos de Ricota,Cruz Diablo!,3RqupQK0ycA61jw2uPLldJ,43,0.00231,0.652,253893,0.7,0.0035,9,0.189,-8.343,0,0.0266,123.095,4,0.946
Lars Winnerbäck,Kom änglar,4otzLquDO3IQM8f8pybbfP,46,0.757,0.47,258093,0.436,0.0,6,0.0798,-13.103,1,0.0369,67.133,4,0.583
Guus Meeuwis,Per Spoor (Kedeng Kedeng),5FdLWxpHT56vitVh3CGiFV,46,0.204,0.584,253493,0.878,0.0,9,0.147,-7.064,1,0.0457,126.065,4,0.794
Beyond,LOVE,5XKYCAnd6Te4hexV937k4H,22,0.622,0.451,414000,0.406,0.00132,4,0.521,-13.565,0,0.0368,146.079,4,0.281
Los Piojos,Al Atardecer,7xF4DEXvGfbOtpbXDhtyvg,42,0.783,0.516,287240,0.452,9.8e-06,4,0.179,-8.599,0,0.0317,97.603,4,0.518
Alejandra Guzman,Rosas Rojas,0K5XjXAKHG9uxjGbr8CMtR,32,0.299,0.501,300520,0.562,0.000737,2,0.325,-11.131,1,0.0334,139.643,4,0.309
Alceu Valença,Talismã - Ao Vivo,0UtTZIKT4YJ7B8eiascueI,33,0.612,0.274,187240,0.187,8.91e-06,4,0.976,-12.603,0,0.0342,131.462,3,0.0569
Paul Piché,Heureux D'un Printemps,0ani2mZde8XUh1vFVufD5o,41,0.269,0.582,220467,0.407,0.093,10,0.21,-13.644,0,0.0636,137.47,4,0.656
Grup Yorum,Uğurlama,0urVvOV61Qv2oV4RPZKwtT,41,0.572,0.625,283748,0.357,1.36e-05,7,0.456,-17.705,0,0.0388,120.611,4,0.415
The Saw Doctors,To Win Just Once,13G6uc8MAVEK4LZL8tkNGp,25,0.0264,0.509,222440,0.788,3.91e-06,11,0.226,-5.204,1,0.0315,116.157,4,0.696
Roberto Carlos,Como É Grande o Meu Amor Por Você - Versão Remasterizada,1Kj2S2YdEgXJZp4OQHQ7hM,35,0.629,0.4,184467,0.263,0.0613,5,0.161,-13.363,1,0.0326,174.593,4,0.237
Pedro Abrunhosa,Se Eu Fosse Um Dia O Teu Olhar,1RJKJ7ZKHyN6A2swWilXmG,36,0.488,0.754,333500,0.448,0.00537,11,0.235,-9.896,1,0.105,152.464,4,0.675
Doc Gyneco,Dans ma rue (High for the Chronic !),1etjGtHh8yBUhFqCufqdrd,40,0.00305,0.767,241093,0.495,0.0,11,0.0617,-9.861,0,0.0677,92.504,4,0.5
Sezen Aksu,Zalim,3HrH0tLPJHsweeAlw3leQO,42,0.219,0.65,278133,0.723,0.0,4,0.213,-6.68,0,0.0477,109.992,4,0.889
Marinella,Na Paizei To Tranzistor,3V9emTbdwnEWOkGn5xVX1x,22,0.495,0.701,163515,0.543,0.0,10,0.0764,-9.476,1,0.0569,126.383,4,0.949
Skaner,Nadzieja,46K1JZ0j0s0RaUqVkJPRqa,28,0.0865,0.788,287267,0.772,0.00523,3,0.0832,-7.57,1,0.0476,146.899,4,0.906
SPEED,Body & Soul,4GiCw6vUeSi9fbP4P7nVpW,41,0.035,0.749,302733,0.925,7.42e-06,11,0.235,-5.573,0,0.0605,122.847,4,0.867
Beyond,活著便精彩,4WSBXPIMai3bzVC7H71a81,24,0.117,0.599,264000,0.691,0.0,4,0.215,-6.951,1,0.0361,142.149,4,0.424
Djavan,Correnteza,4iEYGwXyeQmzS3rVwn3IyK,36,0.701,0.458,284640,0.277,0.000303,2,0.0954,-12.672,1,0.029,147.64,4,0.195
Ryszard Rynkowski,Zwierzenia Ryśka czyli Jedzie Pociąg,52OceluxMRI7Lqg7SEAdMx,31,0.697,0.772,230147,0.336,0.0,7,0.128,-10.212,1,0.0498,102.478,4,0.805
Andres Valencia y los Dukes,"Pagarás, Paso Fino, Engañadora, Mentiras",57kI23KXOWAklcF6Ot0m16,22,0.06,0.701,321600,0.444,9.55e-05,5,0.0458,-15.992,1,0.0606,106.179,4,0.584
Angra,Make Believe,5Zf9hQHcTCVEm6d8b70PfO,38,0.0596,0.412,355333,0.775,6.57e-06,9,0.0611,-5.896,1,0.0455,155.983,4,0.426
Ana Malhoa,"Pai Amigo, Pai Querido",6FmkiIUEZp33unlKEQGQdu,24,0.266,0.688,267827,0.561,0.0,4,0.357,-11.022,1,0.0281,104.069,4,0.897
Pix Lax,I Palies Agapes Pane Ston Paradiso,6Keca8g4hqGys2N68sb6a7,27,0.618,0.411,337000,0.283,0.000406,4,0.0832,-14.304,0,0.0338,138.689,4,0.256
HARINI,Telephone Mani Pol,6gGfcvpyTSM8G1Vf5xUGYW,29,0.0179,0.799,376776,0.378,0.000822,0,0.0728,-19.191,1,0.0818,93.025,4,0.515
Johanna Siekkinen,Neliapila,74qQIFMLuFHTuzN7edTsSa,20,0.0714,0.712,194773,0.641,0.0,4,0.273,-6.829,0,0.0251,102.029,4,0.89
La Barra,La Carta,76RSkFEXDmTYKj3nITaBfL,42,0.113,0.68,245000,0.661,0.0,0,0.131,-11.285,0,0.0666,143.353,4,0.841
Patricio Rey y sus Redonditos de Ricota,La Dicha No Es una Cosa Alegre,7F7tFeqLgDVEmRWqlYclHG,43,0.00352,0.417,337667,0.753,0.0192,0,0.241,-7.848,1,0.0281,204.149,4,0.696
HOTEI,スリル,7IDgnIdtEqMfj4dNfG64rA,32,0.0227,0.404,278627,0.991,0.00115,5,0.321,-3.8,1,0.119,174.814,4,0.413
張清芳,別來無恙,04GUjtt8vIpJuvRwEJKjyo,25,0.588,0.557,261146,0.458,0.0,11,0.285,-7.157,0,0.0331,117.819,4,0.266
Articolo 31,Il funkytarro,0ICaBpQmzSuxFRY0uKLJz0,41,0.151,0.68,290093,0.726,0.0,7,0.201,-7.204,1,0.269,174.063,4,0.915
Geraldo Azevedo,Dia Branco (Ao Vivo),0hnOSSb2xnFMtInYQjcIJU,37,0.857,0.382,166547,0.228,0.0,9,0.837,-12.813,1,0.0333,105.546,4,0.204
Böhse Onkelz,Kirche,0xgfbP3ryZPZC0sK4PGChR,48,0.0139,0.574,337133,0.794,1.12e-05,9,0.0956,-6.423,0,0.0474,115.006,4,0.297
You Am I,Cathy's Clown,1Z6Ox5SFLutVQi80WVxsId,36,1.95e-05,0.419,145067,0.927,0.000287,6,0.0777,-8.815,0,0.0813,139.619,4,0.561
Zachary Richard,La ballade de Jean Batailleur,1xGJ4I1w4QrUE2offAGgsW,38,0.329,0.713,292240,0.473,3.21e-05,11,0.113,-10.463,0,0.0654,84.979,4,0.219
Beyond,請將手放開,2OwJB9dyAEaNaJ8IVV7u6P,22,0.00305,0.34,275533,0.796,1.67e-05,0,0.143,-6.255,1,0.033,168.004,4,0.48
Adrenalina,Maldita,2e1u7mzS69xop3HFu8Maei,19,0.000167,0.7,250573,0.7,0.00125,4,0.101,-6.227,0,0.0503,95.101,4,0.871
Bird Thongchai,หมั่นคอยดูแลและรักษาดวงใจ,3MctITIoHlzDwzUGFVKbtE,26,0.592,0.616,218707,0.347,0.0,0,0.134,-10.895,1,0.0306,89.404,4,0.449
Ümit Sayın,Hicran,5mi2n1qqhqR5XMztDRukMk,37,0.131,0.655,266889,0.914,0.0,2,0.0726,-5.495,1,0.0963,102.186,4,0.669
Beau Sunita,ไม่มีอีกแล้ว,6i1yCfaCNxsYe73bVHE28V,24,0.43,0.61,257120,0.535,0.019,11,0.125,-5.333,1,0.0241,92.224,4,0.395
CJ Bolland,The Prophet,7Fz0w7Xjlle9LRbMDlXVTW,31,0.0416,0.61,522000,0.824,0.741,2,0.67,-10.394,1,0.0357,147.985,4,0.348
Son Tuyen,Pho Dem,7fEyEGEMli93Ny7xsyVU9D,19,0.406,0.48,365714,0.288,0.00172,4,0.171,-17.658,0,0.0287,149.325,4,0.291
Ghulam Ali,Hum Tere Shahar Mein Aaye Hain,7mcppdsajilRCNv5gIWxJn,27,0.775,0.573,427294,0.562,0.000814,10,0.175,-9.801,0,0.0317,109.212,4,0.717
Los Tres,La Espada y la Pared - Unplugged Version,00IIhlDMaW1BToCijMJ0CQ,38,0.133,0.465,343400,0.522,0.0309,7,0.764,-13.036,1,0.0462,119.256,4,0.439
Melina Kana,Feirouz,0NXGesXmbI6ihXwlTBDaMB,29,0.931,0.605,247800,0.192,9.37e-05,0,0.0981,-15.122,0,0.0331,113.447,4,0.478
Los Tres,Un Amor Violento - Unplugged Version,0fpcZgaEpBevErIbYf8fLO,33,0.725,0.574,283067,0.325,0.372,11,0.712,-15.039,0,0.0332,118.221,4,0.624
Wanfang,割愛,0soSEXlOLyQJNCCk67MVBb,24,0.625,0.533,225667,0.315,0.0,8,0.152,-12.457,1,0.0363,127.711,4,0.111
Christian Meier,Frente a Mis Ojos,1ekVOEOtsIgbJ6wPckegMM,32,0.176,0.75,194813,0.724,4.66e-05,5,0.0312,-11.627,1,0.0498,155.435,4,0.977
Fabrizio De André,Disamistade,21Nx22OI5G9KCiKfBj1gPh,36,0.736,0.792,310840,0.308,0.0118,9,0.077,-12.04,0,0.0346,122.047,4,0.354
Oliver Frank,Italienische Sehnsucht,2RfXoyDFnKXrlV7jccut2j,40,0.172,0.625,235453,0.868,1.57e-05,1,0.785,-5.692,1,0.0511,131.022,4,0.74
Shlomo Artzi,זה מה שנשאר,2VbxNqt5P3obhUnFC5dpX8,22,0.112,0.629,265600,0.656,0.0,9,0.324,-8.581,1,0.0295,139.211,4,0.475
Ehud Banai,מהרי נא,34yoqJfs99meACezt6eHiv,25,0.167,0.598,308560,0.565,2.3e-06,9,0.165,-9.52,0,0.0268,126.422,3,0.548
Die Toten Hosen,Paradies,3C4v81GtU9EbxKpF1EHump,43,0.0201,0.628,248293,0.787,4.4e-05,9,0.244,-3.423,0,0.0675,132.744,4,0.263
Chico Buarque,Vai Passar - Ao Vivo,3fiUuTSPVpMGj7TJmPsLyO,35,0.571,0.522,292733,0.761,0.0,2,0.978,-10.581,1,0.0951,127.634,4,0.73
Los Piojos,Marado,4OAcPNve4ik1kWnArAgeQZ,43,0.000497,0.414,242893,0.916,4.58e-06,5,0.086,-5.119,1,0.0572,180.695,4,0.709
Die Ärzte,3-Tage-Bart,4lrXiq5OH5lFvZh7geO69F,47,0.0154,0.642,184400,0.941,9.02e-05,0,0.388,-5.432,1,0.0339,109.442,4,0.863
